customer_id,instore_yn,product_id,quantity,line_item_amount,unit_price,promo_item_yn
797,Y,73,1,3.75,3.75,N
0,N,53,2,6,3,N
0,N,73,1,3.75,3.75,N
0,Y,38,1,3.75,3.75,N
8456,N,55,2,8,4,N
780,N,46,1,2.5,2.5,N
0,Y,52,2,5,2.5,N
0,Y,40,2,7.5,3.75,N
0,Y,84,2,1.6,0.8,N
0,N,22,2,4,2,N
0,N,57,2,6.2,3.1,N
0,N,50,1,2.5,2.5,N
0,Y,30,1,3,3,N
0,Y,48,1,2.5,2.5,N
0,Y,71,1,3.75,3.75,N
0,Y,52,2,5,2.5,N
0,Y,54,2,5,2.5,N
0,Y,22,2,4,2,N
0,Y,79,1,3.75,3.75,N
0,Y,29,2,5,2.5,N
0,N,43,2,6,3,N
0,N,55,1,4,4,N
0,N,69,1,3.25,3.25,N
0,N,55,1,4,4,N
0,Y,22,2,4,2,N
0,Y,71,1,3.75,3.75,N
99,N,55,2,8,4,N
0,N,31,1,2.2,2.2,N
0,N,75,1,3.5,3.5,N
8178,Y,53,2,6,3,N
8010,N,25,2,4.4,2.2,N
0,Y,25,2,4.4,2.2,N
47,Y,32,2,6,3,N
238,N,23,2,5,2.5,N
361,Y,34,2,4.9,2.45,N
0,N,24,2,6,3,N
0,N,25,2,4.4,2.2,N
145,Y,50,1,2.5,2.5,N
145,Y,79,1,3.75,3.75,N
0,Y,30,1,3,3,N
0,Y,79,1,3.75,3.75,N
0,Y,25,2,4.4,2.2,N
0,Y,43,2,6,3,N
0,Y,44,2,5,2.5,N
0,Y,60,1,3.75,3.75,N
0,N,45,1,3,3,N
586,N,22,2,4,2,N
586,N,78,1,4.5,4.5,N
0,N,30,2,6,3,N
0,N,56,1,2.55,2.55,N
8221,N,54,1,2.5,2.5,N
0,N,27,1,3.5,3.5,N
200,N,58,1,3.5,3.5,N
0,Y,45,1,3,3,N
0,N,31,1,2.2,2.2,N
12,Y,24,1,3,3,N
0,N,22,1,2,2,N
0,N,45,2,6,3,N
0,N,75,1,3.5,3.5,N
0,N,52,1,2.5,2.5,N
0,Y,55,2,8,4,N
8091,Y,72,1,3.25,3.25,Y
8091,Y,73,1,3.75,3.75,N
8091,Y,87,1,2.1,2.1,Y
0,N,43,1,3,3,N
0,N,32,2,6,3,N
0,N,33,1,3.5,3.5,N
400,N,44,1,2.5,2.5,N
400,N,69,1,3.25,3.25,N
0,N,58,2,7,3.5,N
0,N,24,2,6,3,N
0,N,50,1,2.5,2.5,N
0,Y,57,2,6.2,3.1,N
0,Y,70,1,3.25,3.25,N
0,Y,55,1,4,4,N
0,N,42,1,2.5,2.5,N
0,N,44,2,5,2.5,N
0,N,31,2,4.4,2.2,N
0,Y,58,1,3.5,3.5,N
8201,N,56,2,5.1,2.55,N
0,N,61,2,9.5,4.75,N
0,Y,58,1,3.5,3.5,N
8357,N,59,1,4.5,4.5,N
8146,N,87,1,3,3,N
0,Y,30,1,3,3,N
626,N,49,1,3,3,N
0,Y,59,2,9,4.5,N
0,N,38,2,7.5,3.75,N
0,Y,44,2,5,2.5,N
0,Y,48,1,2.5,2.5,N
0,N,38,2,7.5,3.75,N
0,N,64,2,1.6,0.8,N
0,N,71,1,3.75,3.75,N
322,Y,52,2,5,2.5,N
619,Y,22,2,4,2,N
0,N,29,2,5,2.5,N
0,Y,52,1,2.5,2.5,N
430,Y,31,2,4.4,2.2,N
430,Y,78,1,4.5,4.5,N
0,Y,44,2,5,2.5,N
0,N,29,2,5,2.5,N
8126,N,47,2,6,3,N
0,Y,36,1,3.75,3.75,N
60,Y,52,2,5,2.5,N
60,Y,74,1,3.5,3.5,N
8386,N,56,2,5.1,2.55,N
0,Y,23,2,5,2.5,N
0,N,24,2,6,3,N
0,Y,27,1,3.5,3.5,N
0,Y,39,1,4.25,4.25,N
0,Y,63,2,1.6,0.8,N
0,N,58,2,7,3.5,N
0,N,29,2,5,2.5,N
0,N,49,2,6,3,N
0,Y,55,1,4,4,N
8301,Y,39,1,4.25,4.25,N
8301,Y,63,2,1.6,0.8,N
0,Y,48,1,2.5,2.5,N
0,Y,53,1,3,3,N
0,Y,22,1,2,2,N
8465,Y,58,2,7,3.5,N
0,N,69,1,3.25,3.25,N
0,N,72,1,3.25,3.25,Y
0,N,87,1,2.1,2.1,Y
0,Y,22,1,2,2,N
0,N,52,2,5,2.5,N
0,N,43,1,3,3,N
0,Y,27,2,7,3.5,N
0,Y,40,1,3.75,3.75,N
0,Y,64,2,1.6,0.8,N
0,N,24,2,6,3,N
262,N,26,2,6,3,N
5678,Y,47,2,6,3,N
0,Y,24,2,6,3,N
237,Y,48,1,2.5,2.5,N
5644,N,26,1,3,3,N
0,Y,46,2,5,2.5,N
0,N,31,1,2.2,2.2,N
0,N,77,1,3,3,N
5620,Y,39,1,4.25,4.25,N
0,N,47,2,6,3,N
0,N,28,2,4,2,N
5262,N,25,2,4.4,2.2,N
0,Y,57,2,6.2,3.1,N
0,Y,36,1,3.75,3.75,N
734,N,43,2,6,3,N
0,N,30,1,3,3,N
676,Y,42,1,2.5,2.5,N
5293,Y,87,2,6,3,N
0,Y,26,1,3,3,N
0,N,50,2,5,2.5,N
0,N,55,2,8,4,N
171,N,29,2,5,2.5,N
0,Y,37,1,3,3,N
0,Y,26,2,6,3,N
5166,Y,35,1,3.1,3.1,N
632,Y,44,1,2.5,2.5,N
5334,N,33,1,3.5,3.5,N
5047,N,28,2,4,2,N
5094,N,54,1,2.5,2.5,N
54,N,39,1,4.25,4.25,N
113,N,43,2,6,3,N
5862,Y,34,1,2.45,2.45,N
5862,Y,74,1,3.5,3.5,N
5541,Y,60,2,7.5,3.75,N
5085,N,39,1,4.25,4.25,N
5441,Y,30,2,6,3,N
667,Y,54,2,5,2.5,N
0,N,46,2,5,2.5,N
0,N,76,1,3.5,3.5,N
5116,N,31,2,4.4,2.2,N
5116,N,70,1,3.25,3.25,N
5526,Y,36,1,3.75,3.75,N
5222,N,61,2,9.5,4.75,N
5222,N,74,1,3.5,3.5,N
733,Y,22,1,2,2,N
0,Y,37,1,3,3,N
5391,N,46,2,5,2.5,N
5861,N,42,2,5,2.5,N
0,N,31,2,4.4,2.2,N
5816,N,41,1,4.25,4.25,N
0,N,57,2,6.2,3.1,N
0,N,38,1,3.75,3.75,N
5900,Y,33,2,7,3.5,N
0,N,52,2,5,2.5,N
0,Y,61,1,4.75,4.75,N
5097,Y,29,2,5,2.5,N
5097,Y,75,1,3.5,3.5,N
5196,N,27,1,3.5,3.5,N
5743,Y,42,2,5,2.5,N
0,N,54,1,2.5,2.5,N
369,N,33,1,3.5,3.5,N
5000,Y,26,2,6,3,N
0,Y,28,2,4,2,N
0,Y,54,1,2.5,2.5,N
5224,Y,48,2,5,2.5,N
281,N,58,1,3.5,3.5,N
5386,Y,37,2,6,3,N
5821,Y,56,2,5.1,2.55,N
5319,Y,26,2,6,3,N
5345,Y,38,2,7.5,3.75,N
5345,Y,75,1,3.5,3.5,N
0,Y,38,2,7.5,3.75,N
5930,N,56,2,5.1,2.55,N
5610,N,28,1,2,2,N
438,Y,43,2,6,3,N
256,Y,44,2,5,2.5,N
0,Y,55,1,4,4,N
0,Y,43,2,6,3,N
771,Y,44,2,5,2.5,N
5864,Y,30,1,3,3,N
5864,Y,76,1,3.5,3.5,N
0,N,33,1,3.5,3.5,N
5709,Y,60,1,3.75,3.75,N
5709,Y,76,1,3.5,3.5,N
5488,Y,57,2,6.2,3.1,N
5934,Y,51,1,3,3,N
5678,N,59,2,9,4.5,N
5557,N,29,2,5,2.5,N
5763,Y,29,1,2.5,2.5,N
5763,Y,75,1,3.5,3.5,N
0,Y,45,1,3,3,N
0,Y,34,2,4.9,2.45,N
0,Y,74,1,3.5,3.5,N
0,Y,35,2,6.2,3.1,N
0,N,24,1,3,3,N
0,Y,36,1,3.75,3.75,N
5537,Y,51,1,3,3,N
0,Y,87,2,6,3,N
664,N,27,1,3.5,3.5,N
0,Y,51,1,3,3,N
5727,Y,48,2,5,2.5,N
5727,Y,77,1,3,3,N
8300,N,55,2,8,4,N
0,Y,35,2,6.2,3.1,N
5106,Y,72,2,5.3,2.65,Y
5106,Y,87,2,4.2,2.1,Y
0,N,32,2,6,3,N
0,N,57,1,3.1,3.1,N
8321,N,46,1,2.5,2.5,N
0,Y,33,1,3.5,3.5,N
8317,Y,61,1,4.75,4.75,N
5378,N,43,2,6,3,N
0,N,34,1,2.45,2.45,N
5440,Y,42,1,2.5,2.5,N
8158,Y,27,2,7,3.5,N
0,N,46,2,5,2.5,N
0,N,47,2,6,3,N
5197,Y,37,1,3,3,N
0,N,53,2,6,3,N
119,N,57,2,6.2,3.1,N
5510,Y,59,2,9,4.5,N
0,Y,57,1,3.1,3.1,N
0,Y,78,1,4.5,4.5,N
0,N,41,1,4.25,4.25,N
5379,N,28,2,4,2,N
5916,N,36,2,7.5,3.75,N
0,Y,38,1,3.75,3.75,N
5522,Y,55,1,4,4,N
0,Y,58,1,3.5,3.5,N
0,N,60,1,3.75,3.75,N
0,N,50,2,5,2.5,N
5404,N,61,2,9.5,4.75,N
0,N,57,2,6.2,3.1,N
5187,Y,35,1,3.1,3.1,N
5187,Y,74,1,3.5,3.5,N
5311,N,38,2,7.5,3.75,N
0,Y,58,2,7,3.5,N
0,Y,50,1,2.5,2.5,N
0,Y,74,1,3.5,3.5,N
0,N,30,1,3,3,N
288,Y,34,2,4.9,2.45,N
0,Y,55,2,8,4,N
5071,N,31,1,2.2,2.2,N
525,Y,41,1,4.25,4.25,N
8012,N,43,1,3,3,N
0,N,54,2,5,2.5,N
5145,N,57,2,6.2,3.1,N
5145,N,72,1,3.25,3.25,N
0,Y,36,1,3.75,3.75,N
0,N,26,2,6,3,N
5263,N,61,2,9.5,4.75,N
643,Y,57,2,6.2,3.1,N
643,Y,72,1,3.25,3.25,N
653,Y,33,2,7,3.5,N
143,Y,47,1,3,3,N
0,Y,34,2,4.9,2.45,N
5452,N,42,2,5,2.5,N
0,Y,59,1,4.5,4.5,N
0,N,57,1,3.1,3.1,N
5435,Y,40,1,3.75,3.75,N
0,Y,34,2,4.9,2.45,N
5696,Y,37,2,6,3,N
5696,Y,78,1,4.5,4.5,N
5333,N,60,1,3.75,3.75,N
0,Y,49,1,3,3,N
0,Y,56,2,5.1,2.55,N
8089,Y,47,1,3,3,N
5809,Y,87,2,6,3,N
8193,N,42,1,2.5,2.5,N
5594,Y,40,2,7.5,3.75,N
8441,N,45,1,3,3,N
8491,N,42,2,5,2.5,N
0,N,51,2,6,3,N
0,Y,32,1,3,3,N
0,Y,44,2,5,2.5,N
0,Y,74,1,3.5,3.5,N
8178,Y,47,2,6,3,N
0,Y,40,1,3.75,3.75,N
0,Y,59,1,4.5,4.5,N
329,Y,44,2,5,2.5,N
5832,N,52,1,2.5,2.5,N
5832,N,79,1,3.75,3.75,N
0,N,32,1,3,3,N
0,Y,38,2,7.5,3.75,N
0,N,50,2,5,2.5,N
5787,Y,56,2,5.1,2.55,N
5787,Y,74,1,3.5,3.5,N
0,Y,60,2,7.5,3.75,N
0,Y,69,1,3.25,3.25,N
5867,Y,54,1,2.5,2.5,N
5867,Y,74,1,3.5,3.5,N
0,Y,52,1,2.5,2.5,N
0,N,31,2,4.4,2.2,N
0,N,45,2,6,3,N
5658,N,45,1,3,3,N
661,N,55,1,4,4,N
8118,N,41,1,4.25,4.25,N
8264,N,49,1,3,3,N
0,N,50,1,2.5,2.5,N
0,Y,32,2,6,3,N
5924,Y,22,1,2,2,N
167,N,25,2,4.4,2.2,N
5056,Y,61,1,4.75,4.75,N
0,Y,50,2,5,2.5,N
0,Y,22,1,2,2,N
5179,Y,25,2,4.4,2.2,N
0,Y,60,2,7.5,3.75,N
248,Y,48,2,5,2.5,N
0,N,45,2,6,3,N
0,Y,36,1,3.75,3.75,N
0,N,40,2,7.5,3.75,N
5527,Y,72,2,5.3,2.65,Y
5527,Y,74,1,3.5,3.5,N
5527,Y,87,2,4.2,2.1,Y
145,N,37,2,6,3,N
7,N,31,1,2.2,2.2,N
5490,Y,48,1,2.5,2.5,N
556,Y,52,1,2.5,2.5,N
0,N,53,1,3,3,N
5461,N,54,2,5,2.5,N
5461,N,69,1,3.25,3.25,N
5792,N,56,1,2.55,2.55,N
5712,N,48,2,5,2.5,N
5014,N,40,1,3.75,3.75,N
0,Y,42,1,2.5,2.5,N
0,Y,69,1,3.25,3.25,N
0,N,57,2,6.2,3.1,N
0,Y,54,1,2.5,2.5,N
768,Y,24,2,6,3,N
5680,N,47,1,3,3,N
0,Y,38,1,3.75,3.75,N
385,Y,22,1,2,2,N
0,N,60,2,7.5,3.75,N
5006,Y,24,2,6,3,N
5006,Y,78,1,4.5,4.5,N
8263,Y,47,2,6,3,N
0,N,55,2,8,4,N
0,N,26,1,3,3,N
0,N,78,1,4.5,4.5,N
5079,Y,49,1,3,3,N
5489,N,33,1,3.5,3.5,N
5644,Y,57,1,3.1,3.1,N
0,N,28,1,2,2,N
0,N,72,1,3.25,3.25,N
5865,Y,48,2,5,2.5,N
5865,N,37,2,6,3,N
0,N,50,1,2.5,2.5,N
599,Y,36,1,3.75,3.75,N
0,Y,32,1,3,3,N
5200,N,38,1,3.75,3.75,N
0,Y,44,1,2.5,2.5,N
5543,Y,45,2,6,3,N
0,N,42,1,2.5,2.5,N
0,N,75,1,3.5,3.5,N
5685,N,54,2,5,2.5,N
8439,N,28,2,4,2,N
8439,N,79,1,3.75,3.75,N
0,Y,45,1,3,3,N
748,Y,48,1,2.5,2.5,N
0,Y,49,2,6,3,N
0,N,52,2,5,2.5,N
0,N,22,2,4,2,N
8467,Y,27,2,7,3.5,N
5661,Y,24,1,3,3,N
0,N,56,2,5.1,2.55,N
0,N,28,1,2,2,N
567,N,42,2,5,2.5,N
5090,N,46,1,2.5,2.5,N
647,Y,24,2,6,3,N
5861,Y,52,1,2.5,2.5,N
5933,Y,35,2,6.2,3.1,N
0,N,30,1,3,3,N
449,Y,40,2,7.5,3.75,N
449,Y,75,1,3.5,3.5,N
494,N,26,2,6,3,N
0,N,40,1,3.75,3.75,N
5213,N,52,1,2.5,2.5,N
5608,Y,38,2,7.5,3.75,N
0,Y,32,1,3,3,N
482,N,45,2,6,3,N
482,N,70,1,3.25,3.25,N
0,N,48,1,2.5,2.5,N
0,N,73,1,3.75,3.75,N
0,N,31,2,4.4,2.2,N
5741,N,60,1,3.75,3.75,N
8397,N,39,2,8.5,4.25,N
8155,Y,36,1,3.75,3.75,N
8155,Y,75,1,3.5,3.5,N
0,N,38,1,3.75,3.75,N
5134,Y,44,2,5,2.5,N
5208,N,29,1,2.5,2.5,N
5332,N,47,2,6,3,N
5597,Y,59,2,9,4.5,N
5597,Y,74,1,3.5,3.5,N
0,N,41,2,8.5,4.25,N
719,N,30,2,6,3,N
8434,N,52,1,2.5,2.5,N
0,N,36,1,3.75,3.75,N
5258,Y,57,1,3.1,3.1,N
5241,N,26,2,6,3,N
5191,N,49,2,6,3,N
5191,N,78,1,4.5,4.5,N
0,Y,25,2,4.4,2.2,N
0,N,36,2,7.5,3.75,N
0,N,43,2,6,3,N
0,N,58,2,7,3.5,N
5417,N,48,1,2.5,2.5,N
0,Y,33,2,7,3.5,N
0,Y,59,2,9,4.5,N
0,N,35,1,3.1,3.1,N
5180,Y,24,1,3,3,N
5297,N,51,1,3,3,N
0,N,33,1,3.5,3.5,N
5175,N,72,1,2.65,2.65,Y
5175,N,87,1,2.1,2.1,Y
313,Y,37,1,3,3,N
313,Y,76,1,3.5,3.5,N
0,Y,28,2,4,2,N
8382,Y,87,2,6,3,N
0,Y,33,1,3.5,3.5,N
8163,N,42,2,5,2.5,N
5440,Y,34,2,4.9,2.45,N
502,Y,53,2,6,3,N
0,Y,33,1,3.5,3.5,N
5490,N,32,2,6,3,N
0,Y,38,2,7.5,3.75,N
0,Y,28,2,4,2,N
0,Y,76,1,3.5,3.5,N
0,Y,30,2,6,3,N
5425,N,23,2,5,2.5,N
8187,Y,58,1,3.5,3.5,N
5254,N,28,1,2,2,N
5249,N,26,1,3,3,N
5481,N,55,1,4,4,N
0,N,24,1,3,3,N
0,N,58,2,7,3.5,N
0,N,53,1,3,3,N
0,N,54,1,2.5,2.5,N
0,N,27,2,7,3.5,N
0,Y,33,1,3.5,3.5,N
0,N,33,2,7,3.5,N
5692,Y,32,2,6,3,N
550,Y,39,1,4.25,4.25,N
5940,Y,48,2,5,2.5,N
5190,Y,26,1,3,3,N
5671,N,55,2,8,4,N
5651,N,43,2,6,3,N
0,N,59,2,9,4.5,N
8164,Y,58,1,3.5,3.5,N
8164,Y,72,1,3.25,3.25,N
5883,N,41,1,4.25,4.25,N
5883,N,79,1,3.75,3.75,N
0,N,87,1,3,3,N
0,Y,47,1,3,3,N
5748,Y,47,1,3,3,N
182,Y,53,1,3,3,N
718,N,24,1,3,3,N
5074,N,46,1,2.5,2.5,N
5074,N,69,1,3.25,3.25,N
161,N,31,2,4.4,2.2,N
5110,N,37,1,3,3,N
336,N,27,1,3.5,3.5,N
0,Y,37,1,3,3,N
0,N,40,1,3.75,3.75,N
0,N,25,1,2.2,2.2,N
0,N,28,2,4,2,N
5284,Y,59,1,4.5,4.5,N
0,Y,42,2,5,2.5,N
97,N,60,2,7.5,3.75,N
97,N,77,1,3,3,N
0,N,46,1,2.5,2.5,N
5164,Y,53,1,3,3,N
5164,Y,71,1,3.75,3.75,N
5462,N,30,2,6,3,N
5187,N,31,2,4.4,2.2,N
0,N,22,1,2,2,N
0,N,32,2,6,3,N
0,N,46,1,2.5,2.5,N
5407,N,29,1,2.5,2.5,N
5615,Y,38,2,7.5,3.75,N
0,N,45,2,6,3,N
0,N,47,2,6,3,N
5255,N,60,2,7.5,3.75,N
5255,N,74,1,3.5,3.5,N
5349,Y,45,1,3,3,N
0,N,38,2,7.5,3.75,N
183,Y,32,1,3,3,N
0,N,44,2,5,2.5,N
5073,Y,41,1,4.25,4.25,N
5266,Y,44,1,2.5,2.5,N
5266,Y,74,1,3.5,3.5,N
0,Y,36,1,3.75,3.75,N
5823,Y,26,2,6,3,N
5827,N,29,1,2.5,2.5,N
0,N,54,1,2.5,2.5,N
0,N,75,1,3.5,3.5,N
0,N,22,2,4,2,N
0,N,59,1,4.5,4.5,N
0,N,45,1,3,3,N
0,N,73,1,3.75,3.75,N
5420,N,48,1,2.5,2.5,N
0,Y,56,1,2.55,2.55,N
573,N,39,2,8.5,4.25,N
573,N,75,1,3.5,3.5,N
5714,Y,46,1,2.5,2.5,N
447,Y,25,1,2.2,2.2,N
0,N,28,2,4,2,N
5669,N,40,2,7.5,3.75,N
8229,Y,55,2,8,4,N
0,Y,43,2,6,3,N
8196,Y,34,2,4.9,2.45,N
8196,Y,74,1,3.5,3.5,N
0,N,36,2,7.5,3.75,N
0,N,22,2,4,2,N
0,N,52,1,2.5,2.5,N
0,N,33,2,7,3.5,N
0,N,26,2,6,3,N
0,N,77,1,3,3,N
0,N,26,1,3,3,N
5270,Y,54,1,2.5,2.5,N
5608,Y,48,2,5,2.5,N
0,Y,61,1,4.75,4.75,N
0,N,57,2,6.2,3.1,N
0,Y,39,1,4.25,4.25,N
5071,Y,56,1,2.55,2.55,N
82,Y,24,2,6,3,N
0,N,48,2,5,2.5,N
5835,N,48,2,5,2.5,N
8128,Y,31,1,2.2,2.2,N
8128,Y,70,1,3.25,3.25,N
0,N,25,2,4.4,2.2,N
75,Y,42,2,5,2.5,N
589,Y,23,1,2.5,2.5,N
92,N,60,1,3.75,3.75,N
0,Y,47,1,3,3,N
0,Y,76,1,3.5,3.5,N
5008,N,26,2,6,3,N
0,N,38,1,3.75,3.75,N
5462,Y,24,2,6,3,N
5462,Y,76,1,3.5,3.5,N
0,Y,57,2,6.2,3.1,N
0,Y,71,1,3.75,3.75,N
10,N,56,1,2.55,2.55,N
5926,Y,45,1,3,3,N
5926,Y,73,1,3.75,3.75,N
0,N,45,2,6,3,N
8245,N,54,1,2.5,2.5,N
0,N,43,2,6,3,N
0,N,69,1,3.25,3.25,N
0,N,58,2,7,3.5,N
5908,N,45,2,6,3,N
8191,Y,33,2,7,3.5,N
0,N,87,1,2.1,2.1,Y
0,Y,87,1,2.1,2.1,Y
0,N,60,1,3.75,3.75,N
8160,N,40,2,7.5,3.75,N
221,Y,24,2,6,3,N
0,Y,30,2,6,3,N
0,N,29,2,5,2.5,N
564,N,36,1,3.75,3.75,N
617,N,49,2,6,3,N
5121,Y,51,1,3,3,N
0,Y,51,2,6,3,N
0,N,50,2,5,2.5,N
0,N,72,1,3.25,3.25,N
0,Y,54,2,5,2.5,N
8185,N,38,1,3.75,3.75,N
0,N,22,2,4,2,N
0,Y,49,2,6,3,N
0,Y,24,2,6,3,N
0,N,56,1,2.55,2.55,N
0,N,78,1,4.5,4.5,N
5017,Y,28,1,2,2,N
8254,N,48,2,5,2.5,N
0,N,41,1,4.25,4.25,N
5163,Y,43,1,3,3,N
0,N,59,1,4.5,4.5,N
0,Y,50,1,2.5,2.5,N
0,Y,54,1,2.5,2.5,N
0,Y,28,2,4,2,N
5848,Y,87,2,6,3,N
5218,N,46,1,2.5,2.5,N
8483,Y,52,2,5,2.5,N
0,N,39,1,4.25,4.25,N
0,Y,35,1,3.1,3.1,N
0,Y,52,2,5,2.5,N
0,Y,38,1,3.75,3.75,N
378,Y,23,1,2.5,2.5,N
5501,N,47,1,3,3,N
5501,N,70,1,3.25,3.25,N
456,N,30,1,3,3,N
5210,N,22,1,2,2,N
0,N,37,2,6,3,N
0,Y,22,2,4,2,N
5496,Y,50,1,2.5,2.5,N
5496,Y,79,1,3.75,3.75,N
0,N,46,2,5,2.5,N
0,N,76,1,3.5,3.5,N
0,N,44,1,2.5,2.5,N
0,N,46,2,5,2.5,N
5416,Y,48,2,5,2.5,N
0,N,30,2,6,3,N
0,Y,52,1,2.5,2.5,N
0,Y,71,1,3.75,3.75,N
5824,Y,50,2,5,2.5,N
8027,Y,61,1,4.75,4.75,N
0,Y,60,2,7.5,3.75,N
5645,Y,40,2,7.5,3.75,N
5093,Y,52,2,5,2.5,N
5557,N,40,2,7.5,3.75,N
0,N,29,2,5,2.5,N
0,N,42,1,2.5,2.5,N
5232,N,37,2,6,3,N
280,N,24,1,3,3,N
8324,Y,49,1,3,3,N
0,N,34,2,4.9,2.45,N
0,N,56,1,2.55,2.55,N
5058,N,25,1,2.2,2.2,N
5058,N,71,1,3.75,3.75,N
140,N,34,1,2.45,2.45,N
0,N,34,1,2.45,2.45,N
0,N,27,2,7,3.5,N
0,N,69,1,3.25,3.25,N
0,Y,55,1,4,4,N
0,Y,78,1,4.5,4.5,N
0,Y,58,1,3.5,3.5,N
8099,N,53,2,6,3,N
5097,Y,41,2,8.5,4.25,N
5097,Y,79,1,3.75,3.75,N
0,N,51,2,6,3,N
5760,Y,34,1,2.45,2.45,N
0,Y,56,1,2.55,2.55,N
72,Y,50,1,2.5,2.5,N
5931,Y,36,2,7.5,3.75,N
0,Y,53,2,6,3,N
0,Y,50,2,5,2.5,N
0,Y,71,1,3.75,3.75,N
5879,Y,27,2,7,3.5,N
8088,N,32,1,3,3,N
0,Y,45,2,6,3,N
0,N,44,1,2.5,2.5,N
0,N,30,2,6,3,N
437,N,26,2,6,3,N
5093,N,23,2,5,2.5,N
5093,N,71,1,3.75,3.75,N
0,Y,27,1,3.5,3.5,N
0,Y,73,1,3.75,3.75,N
0,N,87,2,6,3,N
785,Y,30,1,3,3,N
0,N,30,2,6,3,N
5361,Y,58,2,7,3.5,N
5610,N,43,2,6,3,N
0,N,59,2,9,4.5,N
0,N,40,1,3.75,3.75,N
5289,Y,50,2,5,2.5,N
0,N,44,1,2.5,2.5,N
5728,N,55,2,8,4,N
625,N,37,1,3,3,N
5083,N,44,2,5,2.5,N
5742,Y,61,1,4.75,4.75,N
5742,Y,70,1,3.25,3.25,N
5392,Y,23,2,5,2.5,N
5918,Y,58,1,3.5,3.5,N
5918,Y,76,1,3.5,3.5,N
0,N,41,1,4.25,4.25,N
0,N,40,1,3.75,3.75,N
5196,Y,49,2,6,3,N
0,Y,50,1,2.5,2.5,N
0,N,25,2,4.4,2.2,N
598,Y,53,2,6,3,N
5917,N,47,1,3,3,N
5917,N,79,1,3.75,3.75,N
5427,N,27,1,3.5,3.5,N
0,Y,54,1,2.5,2.5,N
0,N,43,1,3,3,N
5082,Y,44,2,5,2.5,N
5082,Y,79,1,3.75,3.75,N
0,N,33,2,7,3.5,N
0,N,44,1,2.5,2.5,N
5767,Y,33,2,7,3.5,N
5767,Y,78,1,4.5,4.5,N
0,N,25,2,4.4,2.2,N
5854,Y,35,1,3.1,3.1,N
5854,Y,69,1,3.25,3.25,N
0,Y,51,1,3,3,N
0,N,28,1,2,2,N
0,N,71,1,3.75,3.75,N
0,N,44,1,2.5,2.5,N
0,Y,58,1,3.5,3.5,N
0,Y,61,2,9.5,4.75,N
5614,Y,35,1,3.1,3.1,N
0,Y,57,2,6.2,3.1,N
5583,N,37,1,3,3,N
8110,N,35,2,6.2,3.1,N
0,N,39,1,4.25,4.25,N
5518,N,22,1,2,2,N
5403,Y,24,1,3,3,N
0,Y,29,1,2.5,2.5,N
0,Y,29,1,2.5,2.5,N
0,Y,26,1,3,3,N
0,Y,71,1,3.75,3.75,N
5068,N,87,1,3,3,N
0,N,57,2,6.2,3.1,N
0,N,39,1,4.25,4.25,N
0,N,69,1,3.25,3.25,N
0,N,42,2,5,2.5,N
0,N,78,1,4.5,4.5,N
0,N,40,1,3.75,3.75,N
0,N,79,1,3.75,3.75,N
8282,Y,55,2,8,4,N
8196,N,59,2,9,4.5,N
211,Y,37,2,6,3,N
0,N,33,2,7,3.5,N
5414,N,37,1,3,3,N
0,N,43,1,3,3,N
5799,Y,72,2,5.3,2.65,Y
5799,Y,87,2,4.2,2.1,Y
0,N,44,1,2.5,2.5,N
0,N,70,1,3.25,3.25,N
0,Y,59,1,4.5,4.5,N
5535,Y,57,1,3.1,3.1,N
5535,Y,74,1,3.5,3.5,N
0,N,32,2,6,3,N
5381,N,31,1,2.2,2.2,N
0,Y,24,2,6,3,N
5832,Y,23,1,2.5,2.5,N
5510,Y,38,1,3.75,3.75,N
5510,Y,78,1,4.5,4.5,N
8166,N,26,1,3,3,N
0,N,60,1,3.75,3.75,N
0,N,76,1,3.5,3.5,N
0,N,29,2,5,2.5,N
0,N,31,2,4.4,2.2,N
5703,N,35,1,3.1,3.1,N
0,N,38,2,7.5,3.75,N
0,N,38,1,3.75,3.75,N
5280,N,46,2,5,2.5,N
0,N,48,1,2.5,2.5,N
0,N,33,1,3.5,3.5,N
0,Y,43,1,3,3,N
5408,Y,48,1,2.5,2.5,N
0,Y,28,2,4,2,N
431,N,46,2,5,2.5,N
0,N,27,2,7,3.5,N
0,N,27,1,3.5,3.5,N
0,Y,43,1,3,3,N
0,Y,27,2,7,3.5,N
5419,N,55,2,8,4,N
0,Y,34,1,2.45,2.45,N
0,N,53,2,6,3,N
0,N,70,1,3.25,3.25,N
0,Y,45,2,6,3,N
8155,N,27,1,3.5,3.5,N
0,N,31,2,4.4,2.2,N
5616,Y,30,2,6,3,N
8346,Y,37,1,3,3,N
0,Y,37,2,6,3,N
5636,N,47,2,6,3,N
8166,Y,32,1,3,3,N
8149,Y,40,2,7.5,3.75,N
0,Y,48,2,5,2.5,N
0,Y,69,1,3.25,3.25,N
0,Y,42,1,2.5,2.5,N
0,N,49,1,3,3,N
655,N,32,2,6,3,N
0,N,37,2,6,3,N
0,N,79,1,3.75,3.75,N
5490,N,44,1,2.5,2.5,N
730,N,23,1,2.5,2.5,N
0,N,37,1,3,3,N
5492,Y,87,2,6,3,N
5789,N,32,2,6,3,N
0,N,50,2,5,2.5,N
0,Y,41,2,8.5,4.25,N
0,Y,46,1,2.5,2.5,N
